Cod_INEtxt;Cod_iNEok;Mun;F2018Total;SuperfKm2;NOMBRE_ACT;Mun_NomCod;F2018Dens;Var91_18aa;Var91_18;Envejecimi;Bebes;Altitud;Pob18;Evo18;Envj18;Bebes18;M174_18;Pendiente;Alt3;Pend;M174_2018;Alt_0;Pend_0;M174_18_4;Cod_Prov;Envej18_2;Env2;Dif_env;M174_3;Dif_M174;M174_3_4;Dif_4;SSPA
44175;44175;44175-Orrios;126,00000000000;44,22977800000;Orrios;44175;2,84875949411;-2,09221004205;-43,49775784750;2350,00000000000;0,00000000000;1049,00000000000;3;3;2;3;14;9,82000000000;3;1;15;3;1;4;44;3;2350,00000000000;-1;16;1;4;0;1
16070;16070;16070-Castillejo-Sierra;30,00000000000;30,36880000000;Castillejo-Sierra;16070;0,98785595743;-2,87798627178;-54,54545454550;800,00000000000;0,00000000000;1007,00000000000;3;3;2;3;14;16,33000000000;3;2;16;3;2;4;16;3;800,00000000000;-1;17;1;4;0;1
44047;44047;44047-Burb├íguena;243,00000000000;39,01588600000;Burb├íguena;44047;6,22823226416;-1,51543842365;-33,78746594010;1942,85714286000;1,23456790123;816,00000000000;3;3;3;3;14;13,06000000000;2;1;15;2;1;4;44;3;1942,85714286000;0;15;0;4;0;1
44096;44096;44096-Ejulve;180,00000000000;109,48583600000;Ejulve;44096;1,64404827671;-0,99822489975;-23,72881355930;812,50000000000;1,66666666667;1114,00000000000;3;2;3;3;14;16,69000000000;3;2;16;3;2;4;44;3;812,50000000000;0;16;0;4;0;1
44097;44097;44097-Escorihuela;139,00000000000;56,98654600000;Escorihuela;44097;2,43917222146;-2,46900107435;-49,08424908420;6900,00000000000;0,71942446043;1134,00000000000;3;3;3;3;15;12,87000000000;3;1;16;3;1;4;44;3;6900,00000000000;0;16;0;4;0;1
44100;44100;44100-Estercuel;210,00000000000;55,59329800000;Estercuel;44100;3,77743374750;-2,56022856370;-50,35460992910;353,33333333300;1,42857142857;834,00000000000;3;3;2;3;13;14,68000000000;2;1;14;2;1;3;44;2;353,33333333300;0;14;0;3;0;1
44101;44101;44101-Ferreruela de Huerva;63,00000000000;20,43964300000;Ferreruela de Huerva;44101;3,08224561456;-1,69668385201;-37,00000000000;1400,00000000000;0,00000000000;1017,00000000000;3;3;3;3;15;4,05000000000;3;1;16;3;1;4;44;3;1400,00000000000;0;16;0;4;0;1
44102;44102;44102-Fonfr├¡a;28,00000000000;20,58353100000;Fonfr├¡a;44102;1,36031082325;-0,92647569891;-22,22222222220;0,00000000000;0,00000000000;1246,00000000000;3;2;3;3;14;12,76000000000;3;1;15;3;1;4;44;3;1600,00000000000;0;15;0;4;0;1
42193;42193;42193-Valdelagua del Cerro;20,00000000000;4,84527900000;Valdelagua del Cerro;42193;4,12772928040;-3,03775267071;-56,52173913040;400,00000000000;0,00000000000;1120,00000000000;3;3;3;3;15;16,67000000000;3;2;17;3;2;4;42;2;400,00000000000;0;16;-1;4;0;1
42201;42201;42201-Velilla de la Sierra;25,00000000000;18,57443100000;Velilla de la Sierra;42201;1,34593624968;0,64784276746;19,04761904760;0,00000000000;0,00000000000;1034,00000000000;3;1;1;3;11;4,90000000000;3;1;12;3;1;2;42;3;1000,00000000000;-2;14;2;3;1;1
42202;42202;42202-Velilla de los Ajos;21,00000000000;19,68023500000;Velilla de los Ajos;42202;1,06706042890;-3,75371539231;-64,40677966100;0,00000000000;0,00000000000;1011,00000000000;3;3;3;3;15;10,81000000000;3;1;16;3;1;4;42;3;1200,00000000000;0;16;0;4;0;1
42204;42204;42204-Viana de Duero;53,00000000000;56,16343400000;Viana de Duero;42204;0,94367449113;-1,90148359478;-40,44943820220;0,00000000000;0,00000000000;998,00000000000;3;3;2;3;13;6,47000000000;2;1;14;2;1;3;42;3;1700,00000000000;-1;15;1;4;1;1
42205;42205;42205-Villaciervos;90,00000000000;81,33874800000;Villaciervos;42205;1,10648371426;-0,23874610682;-6,25000000000;2500,00000000000;1,11111111111;1180,00000000000;3;2;2;3;13;8,42000000000;3;1;14;3;1;3;42;3;2500,00000000000;-1;15;1;4;1;1
42206;42206;42206-Villanueva de Gormaz;8,00000000000;21,43082100000;Villanueva de Gormaz;42206;0,37329414491;-3,51124731187;-61,90476190480;0,00000000000;0,00000000000;965,00000000000;3;3;3;3;14;9,44000000000;2;1;15;2;1;4;42;2;400,00000000000;0;14;-1;3;-1;1
44149;44149;44149-Mirambel;116,00000000000;45,47066400000;Mirambel;44149;2,55109536118;-1,18398553052;-27,50000000000;185,71428571400;3,44827586207;912,00000000000;3;2;2;2;11;26,28000000000;2;3;14;2;3;3;44;2;185,71428571400;0;14;0;3;0;1
44150;44150;44150-Miravete de la Sierra;35,00000000000;36,51494300000;Miravete de la Sierra;44150;0,95851169753;-1,23846063352;-28,57142857140;1200,00000000000;2,85714285714;1219,00000000000;3;2;3;2;13;17,09000000000;3;2;15;3;2;4;44;3;1200,00000000000;0;15;0;4;0;1
44151;44151;44151-Molinos;243,00000000000;79,60894200000;Molinos;44151;3,05242092025;-1,80162803485;-38,79093198990;317,39130434800;3,70370370370;855,00000000000;3;3;3;1;13;17,76000000000;2;2;14;2;2;3;44;2;317,39130434800;0;13;-1;3;0;1
44152;44152;44152-Monforte de Moyuela;65,00000000000;47,73761700000;Monforte de Moyuela;44152;1,36160965052;-2,12235032813;-43,96551724140;0,00000000000;0,00000000000;1006,00000000000;3;3;3;3;15;11,44000000000;3;1;16;3;1;4;44;3;2900,00000000000;0;16;0;4;0;1
42132;42132;42132-Noviercas;150,00000000000;91,56454600000;Noviercas;42132;1,63818865000;-2,32372980896;-46,99646643110;985,71428571400;0,66666666667;1094,00000000000;3;3;3;3;15;6,43000000000;3;1;16;3;1;4;42;3;985,71428571400;0;16;0;4;0;1
16085;16085;16085-Frontera, La;169,00000000000;34,56862400000;La Frontera;16085;4,88882635305;-1,95494110480;-41,31944444440;737,50000000000;1,77514792899;976,00000000000;3;3;3;3;14;12,27000000000;2;1;15;2;1;4;16;3;737,50000000000;0;15;0;4;0;1
42080;42080;42080-Espeja de San Marcelino;168,00000000000;72,53657100000;Espeja de San Marcelino;42080;2,31607308815;-2,07591106509;-43,24324324320;855,55555555600;0,59523809524;1034,00000000000;3;3;3;3;15;9,19000000000;3;1;16;3;1;4;42;3;855,55555555600;0;16;0;4;0;1
42081;42081;42081-Espej├│n;168,00000000000;21,97311800000;Espej├│n;42081;7,64570599402;-1,32752792694;-30,29045643150;278,26086956500;4,16666666667;1033,00000000000;3;3;3;1;13;13,72000000000;3;1;14;3;1;3;42;2;278,26086956500;0;13;-1;3;0;1
42082;42082;42082-Estepa de San Juan;6,00000000000;10,45386600000;Estepa de San Juan;42082;0,57395034526;-4,36119950433;-70,00000000000;0,00000000000;0,00000000000;1259,00000000000;3;3;2;3;14;15,70000000000;3;2;16;3;2;4;42;2;200,00000000000;0;16;0;4;0;1
42083;42083;42083-Frechilla de Almaz├ín;24,00000000000;25,67919200000;Frechilla de Almaz├ín;42083;0,93460884595;-3,08941165711;-57,14285714290;0,00000000000;0,00000000000;984,00000000000;3;3;3;3;14;4,72000000000;2;1;15;2;1;4;42;3;1300,00000000000;0;15;0;4;0;1
42084;42084;42084-Fresno de Caracena;18,00000000000;16,77757900000;Fresno de Caracena;42084;1,07286039303;-4,41973131238;-70,49180327870;0,00000000000;0,00000000000;962,00000000000;3;3;3;3;14;9,41000000000;2;1;15;2;1;4;42;3;1100,00000000000;0;15;0;4;0;1
44204;44204;44204-Sald├│n;26,00000000000;28,36711100000;Sald├│n;44204;0,91655438582;-2,60327562005;-50,94339622640;0,00000000000;0,00000000000;1400,00000000000;3;3;2;3;14;9,89000000000;3;1;15;3;1;4;44;3;1300,00000000000;-1;16;1;4;0;1
16272;16272;16272-Villas de la Ventosa;233,00000000000;145,10522500000;Villas de la Ventosa;16272;1,60573128914;-2,38415657748;-47,87472035790;1500,00000000000;0,00000000000;853,00000000000;3;3;3;3;14;8,94000000000;2;1;15;2;1;4;16;3;1500,00000000000;0;15;0;4;0;1
16274;16274;16274-V├¡llora;128,00000000000;68,90447600000;V├¡llora;16274;1,85764419716;-2,81872334511;-53,79061371840;725,00000000000;0,78125000000;897,00000000000;3;3;3;3;14;16,15000000000;2;2;16;2;2;4;16;3;725,00000000000;0;16;0;4;0;1
16275;16275;16275-Vindel;10,00000000000;25,25300200000;Vindel;16275;0,39599252398;-4,10379543672;-67,74193548390;0,00000000000;0,00000000000;886,00000000000;3;3;3;3;14;19,61000000000;2;2;16;2;2;4;16;3;600,00000000000;0;16;0;4;0;1
16276;16276;16276-Y├®meda;22,00000000000;28,83632000000;Y├®meda;16276;0,76292675348;-2,18987739053;-45,00000000000;0,00000000000;0,00000000000;867,00000000000;3;3;2;3;13;15,85000000000;2;2;15;2;2;4;16;3;1100,00000000000;-1;16;1;4;0;1
16277;16277;16277-Zafra de Z├íncara;124,00000000000;78,71865300000;Zafra de Z├íncara;16277;1,57523020624;-2,98445900181;-55,87188612100;6300,00000000000;0,80645161290;955,00000000000;3;3;3;3;14;8,47000000000;2;1;15;2;1;4;16;3;6300,00000000000;0;15;0;4;0;1
16278;16278;16278-Zafrilla;64,00000000000;106,11070000000;Zafrilla;16278;0,60314369804;-3,17643766908;-58,16993464050;966,66666666700;0,00000000000;1418,00000000000;3;3;3;3;15;23,58000000000;3;3;18;3;3;4;16;3;966,66666666700;0;18;0;4;0;1
16279;16279;16279-Zarza de Tajo;229,00000000000;45,93417000000;Zarza de Tajo;16279;4,98539540390;-1,18558335757;-27,53164556960;558,33333333300;1,74672489083;709,00000000000;3;2;3;3;13;7,44000000000;2;1;14;2;1;3;16;3;558,33333333300;0;14;0;3;0;1
16280;16280;16280-Zarzuela;181,00000000000;40,33055400000;Zarzuela;16280;4,48791256376;-2,32916372245;-47,07602339180;2250,00000000000;0,55248618785;1054,00000000000;3;3;2;3;14;9,69000000000;3;1;15;3;1;4;16;3;2250,00000000000;-1;16;1;4;0;1
16901;16901;16901-Campos del Para├¡so;767,00000000000;216,89028400000;Campos del Para├¡so;16901;3,53635020368;-2,05874388748;-42,97397769520;524,59016393400;2,73794002608;896,00000000000;3;3;3;2;13;6,45000000000;2;1;14;2;1;3;16;3;524,59016393400;0;14;0;3;0;1
44093;44093;44093-Cuevas de Almud├®n;122,00000000000;35,84696200000;Cuevas de Almud├®n;44093;3,40335674750;0,06123837990;1,66666666667;158,82352941200;5,73770491803;1283,00000000000;3;2;2;1;11;13,09000000000;3;1;12;3;1;2;44;1;158,82352941200;0;11;-1;2;0;1
42060;42060;42060-Cerb├│n;30,00000000000;18,01870000000;Cerb├│n;42060;1,66493698214;-2,93206413422;-55,22388059700;0,00000000000;0,00000000000;1130,00000000000;3;3;3;3;15;21,11000000000;3;3;18;3;3;4;42;3;1100,00000000000;0;18;0;4;0;1
42061;42061;42061-Cidones;298,00000000000;71,19624700000;Cidones;42061;4,18561388496;-0,71796844509;-17,67955801100;523,52941176500;2,01342281879;1089,00000000000;3;2;3;2;13;8,21000000000;3;1;14;3;1;3;42;3;523,52941176500;0;14;0;3;0;1
16009;16009;16009-Alcantud;56,00000000000;57,63181800000;Alcantud;16009;0,97168546722;-3,81360870060;-65,00000000000;0,00000000000;0,00000000000;843,00000000000;3;3;3;3;14;16,99000000000;2;2;16;2;2;4;16;3;2800,00000000000;0;16;0;4;0;1
16010;16010;16010-Alc├ízar del Rey;137,00000000000;46,49816600000;Alc├ízar del Rey;16010;2,94635276583;-2,65113469499;-51,59010600710;1180,00000000000;0,72992700730;883,00000000000;3;3;2;3;13;6,49000000000;2;1;14;2;1;3;16;3;1180,00000000000;-1;15;1;4;1;1
16011;16011;16011-Alcohujate;30,00000000000;27,28997800000;Alcohujate;16011;1,09930466049;-3,19047212128;-58,33333333330;1200,00000000000;0,00000000000;810,00000000000;3;3;3;3;14;10,63000000000;2;1;15;2;1;4;16;3;1200,00000000000;0;15;0;4;0;1
16012;16012;16012-Alconchel de la Estrella;90,00000000000;42,94180900000;Alconchel de la Estrella;16012;2,09585953866;-3,62652768919;-63,11475409840;560,00000000000;0,00000000000;839,00000000000;3;3;3;3;14;7,13000000000;2;1;15;2;1;4;16;3;560,00000000000;0;15;0;4;0;1
42113;42113;42113-Medinaceli;721,00000000000;205,37420700000;Medinaceli;42113;3,51066480320;-0,21915467708;-5,75163398693;256,96202531600;3,74479889043;1202,00000000000;3;2;2;1;12;12,79000000000;3;1;12;3;1;2;42;2;256,96202531600;0;12;0;2;0;1
42115;42115;42115-Mi├▒o de Medinaceli;84,00000000000;56,25136400000;Mi├▒o de Medinaceli;42115;1,49329712254;-2,51298540575;-49,70059880240;866,66666666700;1,19047619048;1162,00000000000;3;3;3;3;15;7,99000000000;3;1;16;3;1;4;42;3;866,66666666700;0;16;0;4;0;1
42116;42116;42116-Mi├▒o de San Esteban;48,00000000000;48,88755100000;Mi├▒o de San Esteban;42116;0,98184505090;-3,51124731187;-61,90476190480;1050,00000000000;0,00000000000;938,00000000000;3;3;3;3;14;9,75000000000;2;1;15;2;1;4;42;3;1050,00000000000;0;15;0;4;0;1
42117;42117;42117-Molinos de Duero;161,00000000000;27,39180700000;Molinos de Duero;42117;5,87766991787;-0,81848587733;-19,90049751240;194,73684210500;3,10559006211;1095,00000000000;3;2;2;2;12;14,78000000000;3;1;13;3;1;3;42;2;194,73684210500;0;13;0;3;0;1
42118;42118;42118-Momblona;23,00000000000;22,91435600000;Momblona;42118;1,00373756958;-3,30545765353;-59,64912280700;0,00000000000;0,00000000000;1061,00000000000;3;3;2;3;14;6,83000000000;3;1;15;3;1;4;42;3;1400,00000000000;-1;16;1;4;0;1
42119;42119;42119-Monteagudo de las Vicar├¡as;193,00000000000;97,03771500000;Monteagudo de las Vicar├¡as;42119;1,98891740186;-2,35216051918;-47,41144414170;377,27272727300;3,62694300518;795,00000000000;3;3;3;2;13;6,98000000000;2;1;14;2;1;3;42;2;377,27272727300;0;13;-1;3;0;1
42120;42120;42120-Montejo de Tiermes;153,00000000000;167,26942700000;Montejo de Tiermes;42120;0,91469195982;-2,58140940689;-50,64516129030;1575,00000000000;0,00000000000;1154,00000000000;3;3;3;3;15;10,34000000000;3;1;16;3;1;4;42;3;1575,00000000000;0;16;0;4;0;1
42121;42121;42121-Montenegro de Cameros;57,00000000000;55,32162100000;Montenegro de Cameros;42121;1,03033857233;-2,92358139536;-55,11811023620;3200,00000000000;0,00000000000;1254,00000000000;3;3;3;3;15;30,53000000000;3;3;18;3;3;4;42;3;3200,00000000000;0;18;0;4;0;1
42123;42123;42123-Mor├│n de Almaz├ín;200,00000000000;62,06155600000;Mor├│n de Almaz├ín;42123;3,22260692271;-1,75964878688;-38,08049535600;481,25000000000;3,00000000000;1006,00000000000;3;3;3;2;14;5,40000000000;3;1;15;3;1;4;42;2;481,25000000000;0;14;-1;3;-1;1
42125;42125;42125-Muriel Viejo;86,00000000000;11,35927900000;Muriel Viejo;42125;7,57090304763;-0,70139386649;-17,30769230770;300,00000000000;0,00000000000;1085,00000000000;3;2;3;3;14;15,86000000000;3;2;16;3;2;4;42;2;300,00000000000;0;15;-1;4;0;1
42127;42127;42127-Nafr├¡a de Ucero;31,00000000000;36,55619900000;Nafr├¡a de Ucero;42127;0,84800938960;-4,61437814645;-72,07207207210;800,00000000000;0,00000000000;1026,00000000000;3;3;3;3;15;7,17000000000;3;1;16;3;1;4;42;3;800,00000000000;0;16;0;4;0;1
42128;42128;42128-Narros;49,00000000000;13,21732900000;Narros;42128;3,70725431742;-0,74728371364;-18,33333333330;1050,00000000000;0,00000000000;1115,00000000000;3;2;3;3;14;12,12000000000;3;1;15;3;1;4;42;3;1050,00000000000;0;15;0;4;0;1
42130;42130;42130-Nepas;53,00000000000;25,12556900000;Nepas;42130;2,10940496512;-2,50031640876;-49,52380952380;0,00000000000;0,00000000000;1048,00000000000;3;3;3;3;15;7,05000000000;3;1;16;3;1;4;42;3;2500,00000000000;0;16;0;4;0;1
42131;42131;42131-Nolay;56,00000000000;21,93840400000;Nolay;42131;2,55260136517;-2,40316955200;-48,14814814810;580,00000000000;1,78571428571;1078,00000000000;3;3;3;3;15;6,14000000000;3;1;16;3;1;4;42;3;580,00000000000;0;16;0;4;0;1
44120;44120;44120-Guadalaviar;242,00000000000;28,08030500000;Guadalaviar;44120;8,61814000952;-0,84121946615;-20,39473684210;337,50000000000;2,89256198347;1521,00000000000;3;2;2;2;12;16,61000000000;3;2;14;3;2;3;44;2;337,50000000000;0;14;0;3;0;1
44121;44121;44121-G├║dar;72,00000000000;60,77115400000;G├║dar;44121;1,18477263078;-0,78200133764;-19,10112359550;163,63636363600;4,16666666667;1588,00000000000;3;2;2;1;11;17,71000000000;3;2;13;3;2;3;44;1;163,63636363600;0;12;-1;2;-1;1
44122;44122;44122-H├¡jar;1709,00000000000;165,35852200000;H├¡jar;44122;10,33511898470;-0,76366495697;-18,69647954330;210,40723981900;3,92042129901;297,00000000000;3;2;2;1;9;4,21000000000;1;1;10;1;1;2;44;2;210,40723981900;0;10;0;2;0;1
44123;44123;44123-Hinojosa de Jarque;119,00000000000;36,47264600000;Hinojosa de Jarque;44123;3,26271913477;-2,26665429806;-46,15384615380;850,00000000000;1,68067226891;1224,00000000000;3;3;3;3;15;13,44000000000;3;1;16;3;1;4;44;3;850,00000000000;0;16;0;4;0;1
44124;44124;44124-Hoz de la Vieja, La;85,00000000000;43,72865900000;La Hoz de la Vieja;44124;1,94380531998;-2,55570888356;-50,29239766080;387,50000000000;3,52941176471;934,00000000000;3;3;3;2;13;14,66000000000;2;1;14;2;1;3;44;2;387,50000000000;0;13;-1;3;0;1
44125;44125;44125-Huesa del Com├║n;67,00000000000;61,68839800000;Huesa del Com├║n;44125;1,08610374353;-3,05866328554;-56,77419354840;1600,00000000000;0,00000000000;873,00000000000;3;3;3;3;14;12,53000000000;2;1;15;2;1;4;44;3;1600,00000000000;0;15;0;4;0;1
44126;44126;44126-Iglesuela del Cid, La;414,00000000000;40,29495500000;La Iglesuela del Cid;44126;10,27423904560;-0,83368287038;-20,23121387280;241,46341463400;2,17391304348;1224,00000000000;3;2;2;2;12;23,90000000000;3;3;15;3;3;4;44;2;241,46341463400;0;15;0;4;0;1
44127;44127;44127-Jabaloyas;65,00000000000;61,72801600000;Jabaloyas;44127;1,05300646630;-2,27521126441;-46,28099173550;2100,00000000000;0,00000000000;1404,00000000000;3;3;3;3;15;23,23000000000;3;3;18;3;3;4;44;3;2100,00000000000;0;18;0;4;0;1
44128;44128;44128-Jarque de la Val;70,00000000000;29,23065900000;Jarque de la Val;44128;2,39474587282;-1,85333263352;-39,65517241380;600,00000000000;1,42857142857;1263,00000000000;3;3;2;3;14;11,41000000000;3;1;15;3;1;4;44;3;600,00000000000;-1;16;1;4;0;1
44129;44129;44129-Jatiel;40,00000000000;10,84352200000;Jatiel;44129;3,68883836820;-2,34920292756;-47,36842105260;1200,00000000000;0,00000000000;209,00000000000;3;3;3;3;13;5,04000000000;1;1;14;1;1;3;44;3;1200,00000000000;0;14;0;3;0;1
42087;42087;42087-Fuentecantos;53,00000000000;8,81553200000;Fuentecantos;42087;6,01211588818;0,29105836750;8,16326530612;122,22222222200;1,88679245283;1029,00000000000;3;1;3;2;12;2,06000000000;3;1;13;3;1;3;42;1;122,22222222200;0;11;-2;2;-1;1
42088;42088;42088-Fuentelmonge;65,00000000000;42,24224800000;Fuentelmonge;42088;1,53874386609;-3,70220833707;-63,88888888890;0,00000000000;0,00000000000;861,00000000000;3;3;3;3;14;6,03000000000;2;1;15;2;1;4;42;3;3300,00000000000;0;15;0;4;0;1
42089;42089;42089-Fuentelsaz de Soria;65,00000000000;26,34446200000;Fuentelsaz de Soria;42089;2,46731172571;-0,16697316770;-4,41176470588;366,66666666700;4,61538461538;1091,00000000000;3;2;3;1;12;7,67000000000;3;1;13;3;1;3;42;2;366,66666666700;0;12;-1;2;-1;1
42090;42090;42090-Fuentepinilla;88,00000000000;52,52051600000;Fuentepinilla;42090;1,67553570875;-2,71440184621;-52,43243243240;0,00000000000;0,00000000000;936,00000000000;3;3;3;3;14;4,69000000000;2;1;15;2;1;4;42;3;4500,00000000000;0;15;0;4;0;1
42092;42092;42092-Fuentes de Maga├▒a;61,00000000000;11,21679100000;Fuentes de Maga├▒a;42092;5,43827552818;-2,87262130289;-54,47761194030;1350,00000000000;0,00000000000;1145,00000000000;3;3;3;3;15;14,48000000000;3;1;16;3;1;4;42;3;1350,00000000000;0;16;0;4;0;1
42093;42093;42093-Fuentestr├║n;40,00000000000;9,18570500000;Fuentestr├║n;42093;4,35459227136;-2,71050434180;-52,38095238100;0,00000000000;0,00000000000;1007,00000000000;3;3;3;3;15;11,68000000000;3;1;16;3;1;4;42;3;1400,00000000000;0;16;0;4;0;1
42094;42094;42094-Garray;736,00000000000;76,23820000000;Garray;42094;9,65395300519;2,96949159022;120,35928143700;105,71428571400;5,57065217391;1015,00000000000;3;1;2;1;10;9,78000000000;3;1;11;3;1;2;42;1;105,71428571400;0;10;-1;2;0;1
42096;42096;42096-G├│mara;317,00000000000;68,26758100000;G├│mara;42096;4,64349249463;-2,58540916712;-50,69984447900;518,18181818200;1,57728706625;1052,00000000000;3;3;2;3;14;4,53000000000;3;1;15;3;1;4;42;3;518,18181818200;-1;16;1;4;0;1
44236;44236;44236-Tronch├│n;65,00000000000;57,10983900000;Tronch├│n;44236;1,13815764741;-2,21486730111;-45,37815126050;1350,00000000000;0,00000000000;1094,00000000000;3;3;3;3;15;22,53000000000;3;3;18;3;3;4;44;3;1350,00000000000;0;18;0;4;0;1
44237;44237;44237-Urrea de Ga├®n;436,00000000000;41,11666900000;Urrea de Ga├®n;44237;10,60397183440;-1,73819051456;-37,71428571430;684,00000000000;0,91743119266;311,00000000000;3;3;2;3;12;6,41000000000;1;1;13;1;1;3;44;3;684,00000000000;-1;14;1;3;0;1
16255;16255;16255-Villar de la Encina;165,00000000000;49,18948200000;Villar de la Encina;16255;3,35437563665;-1,78041005466;-38,43283582090;862,50000000000;1,21212121212;842,00000000000;3;3;3;3;14;5,66000000000;2;1;15;2;1;4;16;3;862,50000000000;0;15;0;4;0;1
16258;16258;16258-Villar del Humo;189,00000000000;150,04775300000;Villar del Humo;16258;1,25959900246;-3,53904703118;-62,20000000000;872,72727272700;0,52910052910;990,00000000000;3;3;3;3;14;19,31000000000;2;2;16;2;2;4;16;3;872,72727272700;0;16;0;4;0;1
16259;16259;16259-Villar del Infantado;47,00000000000;21,76410300000;Villar del Infantado;16259;2,15951927814;-0,96100536852;-22,95081967210;300,00000000000;0,00000000000;763,00000000000;3;2;3;3;13;6,48000000000;2;1;14;2;1;3;16;2;300,00000000000;0;13;-1;3;0;1
16263;16263;16263-Villar de Olalla;1258,00000000000;157,82830000000;Villar de Olalla;16263;7,97068713279;1,78607594945;61,28205128210;169,81132075500;4,21303656598;921,00000000000;3;1;2;1;9;10,59000000000;2;1;10;2;1;2;16;1;169,81132075500;0;9;-1;1;-1;1
16264;16264;16264-Villarejo de Fuentes;454,00000000000;128,35615300000;Villarejo de Fuentes;16264;3,53703339800;-2,56225752338;-50,38251366120;631,03448275900;2,20264317181;860,00000000000;3;3;2;2;12;6,57000000000;2;1;13;2;1;3;16;3;631,03448275900;-1;14;1;3;0;1
16265;16265;16265-Villarejo de la Pe├▒uela;21,00000000000;13,01977200000;Villarejo de la Pe├▒uela;16265;1,61293147069;-2,70232393842;-52,27272727270;0,00000000000;0,00000000000;943,00000000000;3;3;2;3;13;21,90000000000;2;3;16;2;3;4;16;3;1000,00000000000;-1;17;1;4;0;1
16266;16266;16266-Villarejo-Periesteban;385,00000000000;33,42860400000;Villarejo-Periesteban;16266;11,51708279530;-1,54379807785;-34,30034129690;918,75000000000;0,77922077922;910,00000000000;3;3;1;3;12;6,73000000000;2;1;13;2;1;3;16;3;918,75000000000;-2;15;2;4;1;1
16269;16269;16269-Villares del Saz;466,00000000000;70,16018800000;Villares del Saz;16269;6,64194343379;-2,30232238885;-46,68192219680;540,00000000000;1,07296137339;869,00000000000;3;3;2;3;13;6,32000000000;2;1;14;2;1;3;16;3;540,00000000000;-1;15;1;4;1;1
16165;16165;16165-Poyatos;60,00000000000;45,12680000000;Poyatos;16165;1,32958685305;-2,76723408118;-53,12500000000;1200,00000000000;1,66666666667;1240,00000000000;3;3;3;3;15;24,00000000000;3;3;18;3;3;4;16;3;1200,00000000000;0;18;0;4;0;1
16166;16166;16166-Pozoamargo;290,00000000000;53,38064500000;Pozoamargo;16166;5,43268070290;-0,75656724532;-18,53932584270;395,65217391300;0,68965517241;752,00000000000;3;2;3;3;13;2,68000000000;2;1;14;2;1;3;16;2;395,65217391300;0;13;-1;3;0;1
44044;44044;44044-Bord├│n;106,00000000000;29,98323800000;Bord├│n;44044;3,53530862811;-1,07707593085;-25,35211267610;250,00000000000;3,77358490566;826,00000000000;3;2;2;1;10;18,86000000000;2;2;12;2;2;2;44;2;250,00000000000;0;12;0;2;0;1
16902;16902;16902-Valdet├│rtola;130,00000000000;103,21005000000;Valdet├│rtola;16902;1,25956726113;-1,13651191296;-26,55367231640;2950,00000000000;0,00000000000;900,00000000000;3;2;3;3;13;11,94000000000;2;1;14;2;1;3;16;3;2950,00000000000;0;14;0;3;0;1
42139;42139;42139-Pinilla del Campo;20,00000000000;19,38508700000;Pinilla del Campo;42139;1,03172093063;-1,83762914236;-39,39393939390;0,00000000000;0,00000000000;1052,00000000000;3;3;3;3;15;4,73000000000;3;1;16;3;1;4;42;3;1400,00000000000;0;16;0;4;0;1
42140;42140;42140-Portillo de Soria;14,00000000000;12,94259000000;Portillo de Soria;42140;1,08170003067;-2,26665429806;-46,15384615380;0,00000000000;0,00000000000;1027,00000000000;3;3;2;3;14;7,45000000000;3;1;15;3;1;4;42;2;400,00000000000;0;15;0;4;0;1
42141;42141;42141-P├│veda de Soria, La;106,00000000000;64,30290400000;La P├│veda de Soria;42141;1,64844810119;-1,10278365679;-25,87412587410;633,33333333300;0,94339622642;1300,00000000000;3;2;3;3;14;20,95000000000;3;3;17;3;3;4;42;3;633,33333333300;0;17;0;4;0;1
42015;42015;42015-Alentisque;33,00000000000;34,96658500000;Alentisque;42015;0,94375816226;-2,00388583636;-42,10526315790;2100,00000000000;0,00000000000;1062,00000000000;3;3;3;3;15;7,21000000000;3;1;16;3;1;4;42;3;2100,00000000000;0;16;0;4;0;1
42016;42016;42016-Aliud;18,00000000000;17,65440500000;Aliud;42016;1,01957556768;-4,30164716969;-69,49152542370;0,00000000000;0,00000000000;1016,00000000000;3;3;3;3;15;4,11000000000;3;1;16;3;1;4;42;3;800,00000000000;0;16;0;4;0;1
44045;44045;44045-Bronchales;443,00000000000;59,60159500000;Bronchales;44045;7,43268699437;-0,25798159475;-6,73684210526;246,15384615400;2,70880361174;1575,00000000000;3;2;2;2;12;11,83000000000;3;1;13;3;1;3;44;2;246,15384615400;0;13;0;3;0;1
44046;44046;44046-Bue├▒a;63,00000000000;40,74642300000;Bue├▒a;44046;1,54614798948;-2,44751214762;-48,78048780490;400,00000000000;3,17460317460;1212,00000000000;3;3;3;2;14;12,29000000000;3;1;15;3;1;4;44;2;400,00000000000;0;14;-1;3;-1;1
44092;44092;44092-Cuervo, El;86,00000000000;20,75934900000;El Cuervo;44092;4,14271179698;-2,06335082660;-43,04635761590;840,00000000000;1,16279069767;902,00000000000;3;3;3;3;14;28,55000000000;2;3;17;2;3;4;44;3;840,00000000000;0;17;0;4;0;1
44082;44082;44082-Corbal├ín;109,00000000000;82,44145900000;Corbal├ín;44082;1,32215030304;1,15222177165;36,25000000000;169,23076923100;4,58715596330;1262,00000000000;3;1;3;1;11;15,44000000000;3;2;13;3;2;3;44;1;169,23076923100;0;11;-2;2;-1;1
